id,room_id/id,noted_date,temp,out/in
__export__.temp_log_85350_8b858b48,Room Admin,27-10-2018 23:18,37,Out
__export__.temp_log_85348_e4a8152d,Room Admin,27-10-2018 23:16,37,Out
__export__.temp_log_85345_f5e2069d,Room Admin,27-10-2018 23:14,38,Out
__export__.temp_log_85342_80f4e44b,Room Admin,27-10-2018 23:12,37,Out
__export__.temp_log_85340_a3ea2ec9,Room Admin,27-10-2018 23:10,37,Out
__export__.temp_log_85339_9922bc9e,Room Admin,27-10-2018 23:08,38,Out
__export__.temp_log_85336_61e76859,Room Admin,27-10-2018 23:04,37,Out
__export__.temp_log_85331_538c5739,Room Admin,27-10-2018 23:00,37,Out
__export__.temp_log_85329_f90bd892,Room Admin,27-10-2018 22:58,38,Out
__export__.temp_log_85327_e23a10e7,Room Admin,27-10-2018 22:56,37,Out
__export__.temp_log_85325_50397012,Room Admin,27-10-2018 22:54,37,Out
__export__.temp_log_85323_8598fcf0,Room Admin,27-10-2018 22:52,33,In
__export__.temp_log_85322_c7470f57,Room Admin,27-10-2018 22:52,36,Out
__export__.temp_log_85320_d8e12924,Room Admin,27-10-2018 22:50,34,In
__export__.temp_log_85319_ca57abb5,Room Admin,27-10-2018 22:50,33,In
__export__.temp_log_85318_9aa4d5e7,Room Admin,27-10-2018 22:50,38,Out
__export__.temp_log_85316_ff2123df,Room Admin,27-10-2018 22:48,33,In
__export__.temp_log_85315_8c9894b8,Room Admin,27-10-2018 22:48,40,Out
__export__.temp_log_85314_ede0ed3b,Room Admin,27-10-2018 22:46,33,In
__export__.temp_log_85313_7449a554,Room Admin,27-10-2018 22:46,40,Out
__export__.temp_log_85311_4f244a49,Room Admin,27-10-2018 22:44,34,In
__export__.temp_log_85310_e7b0ddd2,Room Admin,27-10-2018 22:44,33,In
__export__.temp_log_85309_8bea17ce,Room Admin,27-10-2018 22:44,42,Out
__export__.temp_log_85305_77a178c1,Room Admin,27-10-2018 22:40,33,In
__export__.temp_log_85304_8ca9584d,Room Admin,27-10-2018 22:40,41,Out
__export__.temp_log_85302_b7e925ae,Room Admin,27-10-2018 22:38,33,In
__export__.temp_log_85299_572b1b07,Room Admin,27-10-2018 22:36,33,In
__export__.temp_log_85297_fe00c678,Room Admin,27-10-2018 22:34,33,In
__export__.temp_log_85295_24c550c2,Room Admin,27-10-2018 22:32,42,Out
__export__.temp_log_85293_846d9a18,Room Admin,27-10-2018 22:30,33,In
__export__.temp_log_85292_88eca780,Room Admin,27-10-2018 22:30,33,In
__export__.temp_log_85291_8d1d6d31,Room Admin,27-10-2018 22:30,42,Out
__export__.temp_log_85290_06eee653,Room Admin,27-10-2018 22:28,34,In
__export__.temp_log_85289_ae2aaa60,Room Admin,27-10-2018 22:28,33,In
__export__.temp_log_85288_5dd973be,Room Admin,27-10-2018 22:28,42,Out
__export__.temp_log_85287_363f481a,Room Admin,27-10-2018 22:26,33,In
__export__.temp_log_85286_501f0a07,Room Admin,27-10-2018 22:26,42,Out
__export__.temp_log_85283_fb81546a,Room Admin,27-10-2018 22:20,42,Out
__export__.temp_log_85282_0b50b846,Room Admin,27-10-2018 22:16,42,Out
__export__.temp_log_85280_4770cf0f,Room Admin,27-10-2018 22:14,40,Out
__export__.temp_log_85279_14972148,Room Admin,27-10-2018 22:12,41,Out
__export__.temp_log_85277_6b4d19d9,Room Admin,27-10-2018 22:08,42,Out
__export__.temp_log_85275_a0e30589,Room Admin,27-10-2018 22:06,42,Out
__export__.temp_log_85272_2a7d8239,Room Admin,27-10-2018 22:04,41,Out
__export__.temp_log_85269_e27f0dd5,Room Admin,27-10-2018 22:02,41,Out
__export__.temp_log_85266_66d50d6a,Room Admin,27-10-2018 22:00,33,In
__export__.temp_log_85265_8629e5b7,Room Admin,27-10-2018 22:00,40,Out
__export__.temp_log_85262_1173e2f1,Room Admin,27-10-2018 21:58,42,Out
__export__.temp_log_85260_db63f54d,Room Admin,27-10-2018 21:56,34,In
__export__.temp_log_85259_627ef3ed,Room Admin,27-10-2018 21:56,42,Out
__export__.temp_log_85258_c3c92ddf,Room Admin,27-10-2018 21:54,33,In
__export__.temp_log_85257_2269c2bc,Room Admin,27-10-2018 21:54,43,Out
__export__.temp_log_85254_d465a664,Room Admin,27-10-2018 21:50,34,In
__export__.temp_log_85253_676365f9,Room Admin,27-10-2018 21:50,42,Out
__export__.temp_log_85252_c93c1691,Room Admin,27-10-2018 21:48,33,In
__export__.temp_log_85251_8f2eaf4f,Room Admin,27-10-2018 21:46,34,In
__export__.temp_log_85250_66310b98,Room Admin,27-10-2018 21:46,42,Out
__export__.temp_log_85247_ba5f91a0,Room Admin,27-10-2018 21:44,41,Out
__export__.temp_log_85246_aa0ef7c2,Room Admin,27-10-2018 21:42,33,In
__export__.temp_log_85245_418f84fd,Room Admin,27-10-2018 21:42,42,Out
__export__.temp_log_85244_d64d9150,Room Admin,27-10-2018 21:40,34,In
__export__.temp_log_85242_f7eb20c7,Room Admin,27-10-2018 21:40,41,Out
__export__.temp_log_85241_54e4a97a,Room Admin,27-10-2018 21:38,33,In
__export__.temp_log_85240_7c83c349,Room Admin,27-10-2018 21:38,40,Out
__export__.temp_log_85239_ddef6446,Room Admin,27-10-2018 21:36,34,In
__export__.temp_log_85238_156ecd7c,Room Admin,27-10-2018 21:36,41,Out
__export__.temp_log_85233_afd6b897,Room Admin,27-10-2018 21:32,40,Out
__export__.temp_log_85231_d6c6f0b9,Room Admin,27-10-2018 21:30,39,Out
__export__.temp_log_85228_17348957,Room Admin,27-10-2018 21:28,33,In
__export__.temp_log_85227_e71c3197,Room Admin,27-10-2018 21:28,41,Out
__export__.temp_log_85222_b0ae87f0,Room Admin,27-10-2018 21:24,41,Out
__export__.temp_log_85220_7c745910,Room Admin,27-10-2018 21:22,42,Out
__export__.temp_log_85218_a077d66b,Room Admin,27-10-2018 21:20,41,Out
__export__.temp_log_85215_b497b467,Room Admin,27-10-2018 21:16,34,In
__export__.temp_log_85214_61ae3163,Room Admin,27-10-2018 21:16,42,Out
__export__.temp_log_85212_880245fc,Room Admin,27-10-2018 21:14,33,In
__export__.temp_log_85210_1004c7ea,Room Admin,27-10-2018 21:12,41,Out
__export__.temp_log_85207_6d7b7ab6,Room Admin,27-10-2018 21:08,41,Out
__export__.temp_log_85203_80b7d028,Room Admin,27-10-2018 21:02,42,Out
__export__.temp_log_85202_dd35d2e2,Room Admin,27-10-2018 21:00,42,Out
__export__.temp_log_85199_46dfb258,Room Admin,27-10-2018 20:58,41,Out
__export__.temp_log_85197_5ec2a88d,Room Admin,27-10-2018 20:56,34,In
__export__.temp_log_85195_33838140,Room Admin,27-10-2018 20:54,34,In
__export__.temp_log_85193_b03feb91,Room Admin,27-10-2018 20:52,34,In
__export__.temp_log_85192_19989925,Room Admin,27-10-2018 20:52,41,Out
__export__.temp_log_85190_971c57e2,Room Admin,27-10-2018 20:50,33,In
__export__.temp_log_85189_afdc2046,Room Admin,27-10-2018 20:50,42,Out
__export__.temp_log_85187_6c25da35,Room Admin,27-10-2018 20:48,43,Out
__export__.temp_log_85185_37881abd,Room Admin,27-10-2018 20:46,42,Out
__export__.temp_log_85183_4af5f923,Room Admin,27-10-2018 20:42,41,Out
__export__.temp_log_85181_a4647eb0,Room Admin,27-10-2018 20:40,43,Out
__export__.temp_log_85177_fcf878a1,Room Admin,27-10-2018 20:32,34,In
__export__.temp_log_85174_8aa11863,Room Admin,27-10-2018 20:30,33,In
__export__.temp_log_85172_24ed12e6,Room Admin,27-10-2018 20:30,43,Out
__export__.temp_log_85171_07735471,Room Admin,27-10-2018 20:28,42,Out
__export__.temp_log_85169_17f1146f,Room Admin,27-10-2018 20:24,43,Out
__export__.temp_log_85168_d954ec48,Room Admin,27-10-2018 20:22,43,Out
__export__.temp_log_85166_22e97e58,Room Admin,27-10-2018 20:20,43,Out
__export__.temp_log_85164_9ce0de0b,Room Admin,27-10-2018 20:18,42,Out
__export__.temp_log_85163_da82baf4,Room Admin,27-10-2018 20:16,42,Out
__export__.temp_log_85161_c9932f34,Room Admin,27-10-2018 20:14,41,Out
__export__.temp_log_85160_bcbe5512,Room Admin,27-10-2018 20:12,43,Out
__export__.temp_log_85156_02884afc,Room Admin,27-10-2018 20:06,43,Out
__export__.temp_log_85152_1460d585,Room Admin,27-10-2018 20:04,34,In
__export__.temp_log_85151_4d438b08,Room Admin,27-10-2018 20:04,42,Out
__export__.temp_log_85148_575b9de5,Room Admin,27-10-2018 20:02,34,In
__export__.temp_log_85146_dba6b33c,Room Admin,27-10-2018 20:00,34,In
__export__.temp_log_85144_4d0fd50c,Room Admin,27-10-2018 19:58,34,In
__export__.temp_log_85143_a440bd07,Room Admin,27-10-2018 19:58,42,Out
__export__.temp_log_85140_12d3aaab,Room Admin,27-10-2018 19:56,33,In
__export__.temp_log_85139_04966565,Room Admin,27-10-2018 19:56,41,Out
__export__.temp_log_85138_bcc5b443,Room Admin,27-10-2018 19:54,43,Out
__export__.temp_log_85136_1a32053f,Room Admin,27-10-2018 19:52,43,Out
__export__.temp_log_85133_e813ef24,Room Admin,27-10-2018 19:50,43,Out
__export__.temp_log_85131_bfc37f24,Room Admin,27-10-2018 19:48,43,Out
__export__.temp_log_85125_c8c57a09,Room Admin,27-10-2018 19:44,43,Out
__export__.temp_log_85121_ce4fd833,Room Admin,27-10-2018 19:38,44,Out
__export__.temp_log_85119_64feb202,Room Admin,27-10-2018 19:36,43,Out
__export__.temp_log_85118_223e4761,Room Admin,27-10-2018 19:34,44,Out
__export__.temp_log_85116_7d10d18c,Room Admin,27-10-2018 19:32,43,Out
__export__.temp_log_85113_72a4a556,Room Admin,27-10-2018 19:30,44,Out
__export__.temp_log_85108_094f8fa8,Room Admin,27-10-2018 19:18,43,Out
__export__.temp_log_85105_c09397c7,Room Admin,27-10-2018 19:16,43,Out
__export__.temp_log_85102_a4118aef,Room Admin,27-10-2018 19:14,44,Out
__export__.temp_log_85109_3be6fc27,Room Admin,27-10-2018 19:12,43,Out
__export__.temp_log_85100_ffe4c241,Room Admin,27-10-2018 19:10,44,Out
__export__.temp_log_85129_590cfdbc,Room Admin,27-10-2018 18:58,44,Out
__export__.temp_log_85093_4695d1dc,Room Admin,27-10-2018 18:56,45,Out
__export__.temp_log_85091_74423e29,Room Admin,27-10-2018 18:54,44,Out
__export__.temp_log_85088_a143a3aa,Room Admin,27-10-2018 18:52,44,Out
__export__.temp_log_85086_774d2285,Room Admin,27-10-2018 18:50,44,Out
__export__.temp_log_85082_fbaa7719,Room Admin,27-10-2018 18:48,44,Out
__export__.temp_log_85078_e0ab54f3,Room Admin,27-10-2018 18:46,44,Out
__export__.temp_log_85075_3297aace,Room Admin,27-10-2018 18:42,44,Out
__export__.temp_log_85070_e448d2ee,Room Admin,27-10-2018 18:40,44,Out
__export__.temp_log_85072_0b448e30,Room Admin,27-10-2018 18:38,45,Out
__export__.temp_log_85127_87c0ec10,Room Admin,27-10-2018 18:36,45,Out
__export__.temp_log_85068_1f96ad17,Room Admin,27-10-2018 18:34,44,Out
__export__.temp_log_85066_79e01c31,Room Admin,27-10-2018 18:32,44,Out
__export__.temp_log_85061_d04e5b4c,Room Admin,27-10-2018 18:28,34,In
__export__.temp_log_85060_56446f8c,Room Admin,27-10-2018 18:28,43,Out
__export__.temp_log_85058_d95769a3,Room Admin,27-10-2018 18:26,33,In
__export__.temp_log_85056_f12ad8a4,Room Admin,27-10-2018 18:26,44,Out
__export__.temp_log_85053_3ad2abc6,Room Admin,27-10-2018 18:24,44,Out
__export__.temp_log_85049_47cc3fb8,Room Admin,27-10-2018 18:22,45,Out
__export__.temp_log_85046_fbf7ab51,Room Admin,27-10-2018 18:20,44,Out
__export__.temp_log_85052_cc8b68e9,Room Admin,27-10-2018 18:16,44,Out
__export__.temp_log_85035_659c13a7,Room Admin,27-10-2018 18:02,44,Out
__export__.temp_log_85029_b55370da,Room Admin,27-10-2018 17:58,45,Out
__export__.temp_log_85026_b3ac98ad,Room Admin,27-10-2018 17:52,44,Out
__export__.temp_log_85021_45010642,Room Admin,27-10-2018 17:48,44,Out
__export__.temp_log_85019_a3215540,Room Admin,27-10-2018 17:46,45,Out
__export__.temp_log_85017_698bf185,Room Admin,27-10-2018 17:44,44,Out
__export__.temp_log_85059_a09621b4,Room Admin,27-10-2018 17:42,45,Out
__export__.temp_log_85015_6b18ae96,Room Admin,27-10-2018 17:42,33,In
__export__.temp_log_85014_c96b0af3,Room Admin,27-10-2018 17:40,45,Out
__export__.temp_log_85013_8d3a858a,Room Admin,27-10-2018 17:40,33,In
__export__.temp_log_85018_13c89662,Room Admin,27-10-2018 17:38,44,Out
__export__.temp_log_85011_9765bd26,Room Admin,27-10-2018 17:36,44,Out
__export__.temp_log_85009_5d2f4602,Room Admin,27-10-2018 17:34,44,Out
__export__.temp_log_85007_13d5def5,Room Admin,27-10-2018 17:32,45,Out
__export__.temp_log_85005_63977ffd,Room Admin,27-10-2018 17:30,44,Out
__export__.temp_log_85000_d752e760,Room Admin,27-10-2018 17:24,44,Out
__export__.temp_log_84994_ae36a217,Room Admin,27-10-2018 17:20,44,Out
__export__.temp_log_84990_e68c4baf,Room Admin,27-10-2018 17:16,45,Out
__export__.temp_log_84985_c5b58151,Room Admin,27-10-2018 17:14,44,Out
__export__.temp_log_84982_fad329c7,Room Admin,27-10-2018 17:12,45,Out
__export__.temp_log_84981_d88d77f1,Room Admin,27-10-2018 17:12,33,In
__export__.temp_log_84978_7abc7a79,Room Admin,27-10-2018 17:10,44,Out
__export__.temp_log_84977_49813772,Room Admin,27-10-2018 17:10,33,In
__export__.temp_log_84974_91081838,Room Admin,27-10-2018 17:08,33,In
__export__.temp_log_84971_bc63843e,Room Admin,27-10-2018 17:06,45,Out
__export__.temp_log_84969_b0b5b61f,Room Admin,27-10-2018 17:04,44,Out
__export__.temp_log_84961_00542d86,Room Admin,27-10-2018 16:58,45,Out
__export__.temp_log_84957_749478ad,Room Admin,27-10-2018 16:56,44,Out
__export__.temp_log_84953_9594445b,Room Admin,27-10-2018 16:54,45,Out
__export__.temp_log_84951_da1ebc75,Room Admin,27-10-2018 16:52,45,Out
__export__.temp_log_84950_7e876044,Room Admin,27-10-2018 16:50,44,Out
__export__.temp_log_84948_fc3f11a9,Room Admin,27-10-2018 16:48,45,Out
__export__.temp_log_84943_1d9d43a8,Room Admin,27-10-2018 16:40,44,Out
__export__.temp_log_84942_0b8f3ce7,Room Admin,27-10-2018 16:38,44,Out
__export__.temp_log_84940_9cca93c8,Room Admin,27-10-2018 16:36,45,Out
__export__.temp_log_84938_840dccb0,Room Admin,27-10-2018 16:34,44,Out
__export__.temp_log_84935_67ad48d2,Room Admin,27-10-2018 16:32,45,Out
__export__.temp_log_84934_bb29f358,Room Admin,27-10-2018 16:30,44,Out
__export__.temp_log_84931_d99db1ad,Room Admin,27-10-2018 16:28,44,Out
__export__.temp_log_84929_d7522eab,Room Admin,27-10-2018 16:26,45,Out
__export__.temp_log_84924_a00ecea8,Room Admin,27-10-2018 15:23,33,In
__export__.temp_log_84922_ee2e025f,Room Admin,27-10-2018 15:17,33,In
__export__.temp_log_84920_7908a8a3,Room Admin,27-10-2018 15:15,33,In
__export__.temp_log_84915_5c93ab3f,Room Admin,27-10-2018 15:12,45,Out
__export__.temp_log_84914_532740bc,Room Admin,27-10-2018 15:11,33,In
__export__.temp_log_84910_2c3afba4,Room Admin,27-10-2018 15:10,44,Out
__export__.temp_log_84908_06d1332e,Room Admin,27-10-2018 15:08,46,Out
__export__.temp_log_84903_34e3f1e9,Room Admin,27-10-2018 15:05,33,In
__export__.temp_log_84901_6faeebe9,Room Admin,27-10-2018 15:04,45,Out
__export__.temp_log_84895_1cf84ee2,Room Admin,27-10-2018 15:01,33,In
__export__.temp_log_84894_29101598,Room Admin,27-10-2018 15:00,45,Out
__export__.temp_log_84889_a9a757f7,Room Admin,27-10-2018 14:58,46,Out
__export__.temp_log_84882_b126b4a0,Room Admin,27-10-2018 14:54,45,Out
__export__.temp_log_84881_54115f6b,Room Admin,27-10-2018 14:52,46,Out
__export__.temp_log_84861_0cc3e6d4,Room Admin,27-10-2018 14:30,45,Out
__export__.temp_log_84854_627585bb,Room Admin,27-10-2018 14:26,46,Out
__export__.temp_log_84853_cf943c64,Room Admin,27-10-2018 14:24,45,Out
__export__.temp_log_84847_4cfa9e01,Room Admin,27-10-2018 14:20,46,Out
__export__.temp_log_84842_37e05022,Room Admin,27-10-2018 14:18,45,Out
__export__.temp_log_84839_70f1a4b7,Room Admin,27-10-2018 14:16,46,Out
__export__.temp_log_84838_5f0908cf,Room Admin,27-10-2018 14:14,47,Out
__export__.temp_log_84835_db450570,Room Admin,27-10-2018 14:10,34,In
__export__.temp_log_84833_38d44487,Room Admin,27-10-2018 14:08,34,In
__export__.temp_log_84831_649c8051,Room Admin,27-10-2018 14:00,46,Out
__export__.temp_log_84830_2a4a0c48,Room Admin,27-10-2018 14:00,34,In
__export__.temp_log_84823_f8b6ba83,Room Admin,27-10-2018 13:36,47,Out
__export__.temp_log_84822_15812e44,Room Admin,27-10-2018 13:34,48,Out
__export__.temp_log_84819_91e10770,Room Admin,27-10-2018 13:20,47,Out
__export__.temp_log_84817_02736111,Room Admin,27-10-2018 13:18,48,Out
__export__.temp_log_84806_8d5a3914,Room Admin,27-10-2018 12:35,33,In
__export__.temp_log_84800_8941693e,Room Admin,27-10-2018 12:16,47,Out
__export__.temp_log_84798_27d63444,Room Admin,27-10-2018 12:14,48,Out
__export__.temp_log_84797_7a25a1b0,Room Admin,27-10-2018 12:12,47,Out
__export__.temp_log_84765_762b7176,Room Admin,27-10-2018 11:35,33,In
__export__.temp_log_84761_fe2ac891,Room Admin,27-10-2018 11:33,33,In
__export__.temp_log_84750_5d27ab6f,Room Admin,27-10-2018 11:28,48,Out
__export__.temp_log_84748_3cf2a1c3,Room Admin,27-10-2018 11:26,47,Out
__export__.temp_log_84744_5d4faccd,Room Admin,27-10-2018 11:24,48,Out
__export__.temp_log_84743_57ea16e9,Room Admin,27-10-2018 11:23,33,In
__export__.temp_log_84741_e015eb2f,Room Admin,27-10-2018 11:22,47,Out
__export__.temp_log_84738_2d8234de,Room Admin,27-10-2018 11:20,48,Out
__export__.temp_log_84737_b2122e71,Room Admin,27-10-2018 11:18,47,Out
__export__.temp_log_84735_e4ec1e9d,Room Admin,27-10-2018 11:17,33,In
__export__.temp_log_84733_c41f5f71,Room Admin,27-10-2018 11:17,48,Out
__export__.temp_log_84727_4f584010,Room Admin,27-10-2018 11:10,49,Out
__export__.temp_log_84712_d9188284,Room Admin,27-10-2018 10:54,34,In
__export__.temp_log_84710_03e9bf73,Room Admin,27-10-2018 10:52,33,In
__export__.temp_log_84703_f39b98b6,Room Admin,27-10-2018 10:43,48,Out
__export__.temp_log_84698_4d21596c,Room Admin,27-10-2018 10:39,49,Out
__export__.temp_log_84687_1db24775,Room Admin,27-10-2018 10:19,33,In
__export__.temp_log_84684_3f56a8f8,Room Admin,27-10-2018 10:17,33,In
__export__.temp_log_84683_5f25acc9,Room Admin,27-10-2018 10:15,33,In
__export__.temp_log_84697_e46ac274,Room Admin,27-10-2018 10:14,33,In
__export__.temp_log_84682_e4814a6d,Room Admin,27-10-2018 10:13,33,In
__export__.temp_log_84680_b0ceada2,Room Admin,27-10-2018 10:13,33,In
__export__.temp_log_84679_599b3266,Room Admin,27-10-2018 10:12,33,In
__export__.temp_log_84678_427bd513,Room Admin,27-10-2018 10:11,33,In
__export__.temp_log_84779_c3d35079,Room Admin,27-10-2018 10:11,48,Out
__export__.temp_log_84675_2da85ab3,Room Admin,27-10-2018 10:10,33,In
__export__.temp_log_84676_714e3152,Room Admin,27-10-2018 10:10,33,In
__export__.temp_log_84673_1d9c1d9f,Room Admin,27-10-2018 10:09,33,In
__export__.temp_log_84674_58e950f6,Room Admin,27-10-2018 10:09,33,In
__export__.temp_log_84677_6c4e9351,Room Admin,27-10-2018 10:07,33,In
__export__.temp_log_84782_85ca213d,Room Admin,27-10-2018 10:05,33,In
__export__.temp_log_84671_28ca46ee,Room Admin,27-10-2018 10:04,33,In
__export__.temp_log_84670_94a4612f,Room Admin,27-10-2018 10:03,48,Out
__export__.temp_log_84668_f57a34ff,Room Admin,27-10-2018 10:01,33,In
__export__.temp_log_84665_1513929d,Room Admin,27-10-2018 10:00,33,In
__export__.temp_log_84667_54085fa6,Room Admin,27-10-2018 10:00,33,In
__export__.temp_log_84664_a8ecdfe2,Room Admin,27-10-2018 09:59,33,In
__export__.temp_log_84692_dcafcff4,Room Admin,27-10-2018 09:55,33,In
__export__.temp_log_84661_d7efba92,Room Admin,27-10-2018 09:53,33,In
__export__.temp_log_84660_2fef433d,Room Admin,27-10-2018 09:53,33,In
__export__.temp_log_84663_8cfef199,Room Admin,27-10-2018 09:52,33,In
__export__.temp_log_84658_236e4939,Room Admin,27-10-2018 09:50,33,In
__export__.temp_log_84656_2cbc235d,Room Admin,27-10-2018 09:50,33,In
__export__.temp_log_84701_35242507,Room Admin,27-10-2018 09:49,33,In
__export__.temp_log_84653_48db08af,Room Admin,27-10-2018 09:47,33,In
__export__.temp_log_84654_a9996486,Room Admin,27-10-2018 09:47,33,In
__export__.temp_log_84652_2d2496ce,Room Admin,27-10-2018 09:46,48,Out
__export__.temp_log_84648_f2ef512e,Room Admin,27-10-2018 09:44,33,In
__export__.temp_log_84647_3261b72c,Room Admin,27-10-2018 09:44,33,In
__export__.temp_log_84646_1b35c55c,Room Admin,27-10-2018 09:44,33,In
__export__.temp_log_84645_26bb3cb7,Room Admin,27-10-2018 09:43,33,In
__export__.temp_log_84649_cf74d651,Room Admin,27-10-2018 09:42,33,In
__export__.temp_log_84644_7209ef8d,Room Admin,27-10-2018 09:42,33,In
__export__.temp_log_84643_b038afce,Room Admin,27-10-2018 09:41,33,In
__export__.temp_log_84642_e629908d,Room Admin,27-10-2018 09:41,33,In
__export__.temp_log_84641_7da6e8b7,Room Admin,27-10-2018 09:41,48,Out
__export__.temp_log_84640_6d990242,Room Admin,27-10-2018 09:40,33,In
__export__.temp_log_84639_080d2996,Room Admin,27-10-2018 09:40,33,In
__export__.temp_log_84637_9eca5a56,Room Admin,27-10-2018 09:38,33,In
__export__.temp_log_84636_3a70d12c,Room Admin,27-10-2018 09:37,48,Out
__export__.temp_log_84635_42884069,Room Admin,27-10-2018 09:37,33,In
__export__.temp_log_84634_74930d1c,Room Admin,27-10-2018 09:36,33,In
__export__.temp_log_84633_58df5fb5,Room Admin,27-10-2018 09:36,47,Out
__export__.temp_log_84631_2dbef31e,Room Admin,27-10-2018 09:35,48,Out
__export__.temp_log_84632_8f6cbeab,Room Admin,27-10-2018 09:35,33,In
__export__.temp_log_84628_d6f5cc80,Room Admin,27-10-2018 09:34,33,In
__export__.temp_log_84626_ab5e5653,Room Admin,27-10-2018 09:32,33,In
__export__.temp_log_84625_65ff0311,Room Admin,27-10-2018 09:31,33,In
__export__.temp_log_84624_378e53f0,Room Admin,27-10-2018 09:30,33,In
__export__.temp_log_84623_2ce4b19c,Room Admin,27-10-2018 09:30,32,In
__export__.temp_log_84728_86762bd8,Room Admin,27-10-2018 09:28,33,In
__export__.temp_log_84621_eded1648,Room Admin,27-10-2018 09:28,33,In
__export__.temp_log_84620_6ba83fb7,Room Admin,27-10-2018 09:28,48,Out
__export__.temp_log_84619_236a0dd5,Room Admin,27-10-2018 09:27,33,In
__export__.temp_log_84616_842f1b90,Room Admin,27-10-2018 09:26,33,In
__export__.temp_log_84755_822275ac,Room Admin,27-10-2018 09:26,33,In
__export__.temp_log_84614_9ec416cc,Room Admin,27-10-2018 09:26,33,In
__export__.temp_log_84615_8eb12bba,Room Admin,27-10-2018 09:25,33,In
__export__.temp_log_84611_f95acebb,Room Admin,27-10-2018 09:24,32,In
__export__.temp_log_84702_7d29dc60,Room Admin,27-10-2018 09:24,32,In
__export__.temp_log_84609_adc2aed8,Room Admin,27-10-2018 09:22,32,In
__export__.temp_log_84775_efa59e9e,Room Admin,27-10-2018 09:22,48,Out
__export__.temp_log_84610_81843fda,Room Admin,27-10-2018 09:22,32,In
__export__.temp_log_84758_798d777e,Room Admin,27-10-2018 09:22,33,In
__export__.temp_log_84606_2a5b5be9,Room Admin,27-10-2018 09:21,33,In
__export__.temp_log_84605_388617e4,Room Admin,27-10-2018 09:21,32,In
__export__.temp_log_84607_90a49424,Room Admin,27-10-2018 09:21,33,In
__export__.temp_log_84603_8106e03e,Room Admin,27-10-2018 09:20,33,In
__export__.temp_log_84602_55d50a31,Room Admin,27-10-2018 09:20,33,In
__export__.temp_log_84601_ecd54aea,Room Admin,27-10-2018 09:18,33,In
__export__.temp_log_84600_22288b0b,Room Admin,27-10-2018 09:18,48,Out
__export__.temp_log_84599_5c24afcb,Room Admin,27-10-2018 09:17,33,In
__export__.temp_log_84598_18296eba,Room Admin,27-10-2018 09:17,33,In
__export__.temp_log_84597_0943a246,Room Admin,27-10-2018 09:17,33,In
__export__.temp_log_84595_f7f60071,Room Admin,27-10-2018 09:16,48,Out
__export__.temp_log_84593_84152704,Room Admin,27-10-2018 09:15,33,In
__export__.temp_log_84591_f02a58b9,Room Admin,27-10-2018 09:13,33,In
__export__.temp_log_84589_42c9eb58,Room Admin,27-10-2018 09:12,33,In
__export__.temp_log_84588_0320f68b,Room Admin,27-10-2018 09:12,33,In
__export__.temp_log_84587_572a0f4e,Room Admin,27-10-2018 09:12,33,In
__export__.temp_log_84586_ba85eece,Room Admin,27-10-2018 09:11,48,Out
__export__.temp_log_84584_62645734,Room Admin,27-10-2018 09:11,33,In
__export__.temp_log_84583_18e1b9fe,Room Admin,27-10-2018 09:10,33,In
__export__.temp_log_84582_8f36ce3d,Room Admin,27-10-2018 09:09,47,Out
__export__.temp_log_84745_7f0ff22f,Room Admin,27-10-2018 09:09,33,In
__export__.temp_log_84581_f2dd24d3,Room Admin,27-10-2018 09:08,48,Out
__export__.temp_log_84590_d4d3c164,Room Admin,27-10-2018 09:08,47,Out
__export__.temp_log_84776_e1a17b4f,Room Admin,27-10-2018 09:07,33,In
__export__.temp_log_84579_bc82cdd4,Room Admin,27-10-2018 09:07,33,In
__export__.temp_log_84578_408b1023,Room Admin,27-10-2018 09:06,33,In
__export__.temp_log_84577_7c2a9fa1,Room Admin,27-10-2018 09:06,33,In
__export__.temp_log_84575_7b8fccbc,Room Admin,27-10-2018 09:05,33,In
__export__.temp_log_84576_d521aac0,Room Admin,27-10-2018 09:05,33,In
__export__.temp_log_84573_1da423e8,Room Admin,27-10-2018 09:05,33,In
__export__.temp_log_84574_0d0f090e,Room Admin,27-10-2018 09:03,33,In
__export__.temp_log_84572_d5fdd6b8,Room Admin,27-10-2018 09:03,33,In
__export__.temp_log_84570_e427f7d8,Room Admin,27-10-2018 09:01,33,In
__export__.temp_log_84569_fbe1fbb4,Room Admin,27-10-2018 09:01,33,In
__export__.temp_log_84568_827ed4df,Room Admin,27-10-2018 09:00,33,In
__export__.temp_log_84567_567a4e49,Room Admin,27-10-2018 09:00,33,In
__export__.temp_log_84566_34bde088,Room Admin,27-10-2018 09:00,33,In
__export__.temp_log_84571_42eeaed7,Room Admin,27-10-2018 09:00,33,In
__export__.temp_log_84565_6dcc21a2,Room Admin,27-10-2018 08:59,33,In
__export__.temp_log_84774_d293b3a8,Room Admin,27-10-2018 08:57,33,In
__export__.temp_log_84563_ffbe6dda,Room Admin,27-10-2018 08:56,33,In
__export__.temp_log_84564_4befa9ef,Room Admin,27-10-2018 08:56,48,Out
__export__.temp_log_84562_cfd0edad,Room Admin,27-10-2018 08:54,33,In
__export__.temp_log_84561_5d976f15,Room Admin,27-10-2018 08:54,48,Out
__export__.temp_log_84560_94f76ba7,Room Admin,27-10-2018 08:54,33,In
